05-Oct-16,890,M Shed,,M-SHED
06-Oct-16,995,M Shed,,M-SHED
07-Oct-16,998,M Shed,,M-SHED
08-Oct-16,3083,M Shed,,M-SHED
09-Oct-16,2306,M Shed,,M-SHED
10-Oct-16,0,M Shed,,M-SHED
11-Oct-16,828,M Shed,,M-SHED
12-Oct-16,973,M Shed,,M-SHED
13-Oct-16,885,M Shed,,M-SHED
14-Oct-16,1083,M Shed,,M-SHED
15-Oct-16,2915,M Shed,,M-SHED
16-Oct-16,2121,M Shed,,M-SHED
17-Oct-16,0,M Shed,,M-SHED
18-Oct-16,842,M Shed,,M-SHED
19-Oct-16,961,M Shed,,M-SHED
20-Oct-16,1040,M Shed,,M-SHED
21-Oct-16,1095,M Shed,,M-SHED
22-Oct-16,2734,M Shed,,M-SHED
23-Oct-16,3010,M Shed,,M-SHED
24-Oct-16,1931,M Shed,,M-SHED
25-Oct-16,2349,M Shed,,M-SHED
26-Oct-16,2142,M Shed,,M-SHED
27-Oct-16,2215,M Shed,,M-SHED
28-Oct-16,1936,M Shed,,M-SHED
29-Oct-16,3063,M Shed,,M-SHED
30-Oct-16,1749,M Shed,,M-SHED
31-Oct-16,0,M Shed,,M-SHED
01-Nov-16,1105,M Shed,,M-SHED
02-Nov-16,694,M Shed,,M-SHED
03-Nov-16,776,M Shed,,M-SHED
04-Nov-16,978,M Shed,,M-SHED
05-Nov-16,2227,M Shed,,M-SHED
06-Nov-16,1853,M Shed,,M-SHED
07-Nov-16,0,M Shed,,M-SHED
08-Nov-16,645,M Shed,,M-SHED
09-Nov-16,810,M Shed,,M-SHED
10-Nov-16,555,M Shed,,M-SHED
11-Nov-16,820,M Shed,,M-SHED
12-Nov-16,3134,M Shed,,M-SHED
13-Nov-16,1742,M Shed,,M-SHED
14-Nov-16,0,M Shed,,M-SHED
15-Nov-16,1220,M Shed,,M-SHED
16-Nov-16,941,M Shed,,M-SHED
17-Nov-16,1040,M Shed,,M-SHED
18-Nov-16,943,M Shed,,M-SHED
19-Nov-16,2633,M Shed,,M-SHED
20-Nov-16,2387,M Shed,,M-SHED
21-Nov-16,0,M Shed,,M-SHED
22-Nov-16,715,M Shed,,M-SHED
23-Nov-16,816,M Shed,,M-SHED
24-Nov-16,756,M Shed,,M-SHED
25-Nov-16,889,M Shed,,M-SHED
26-Nov-16,2629,M Shed,,M-SHED
27-Nov-16,2379,M Shed,,M-SHED
28-Nov-16,0,M Shed,,M-SHED
29-Nov-16,950,M Shed,,M-SHED
30-Nov-16,768,M Shed,,M-SHED
01-Dec-16,633,M Shed,,M-SHED
02-Dec-16,671,M Shed,,M-SHED
03-Dec-16,2176,M Shed,,M-SHED
04-Dec-16,1964,M Shed,,M-SHED
05-Dec-16,0,M Shed,,M-SHED
06-Dec-16,856,M Shed,,M-SHED
07-Dec-16,1259,M Shed,,M-SHED
08-Dec-16,836,M Shed,,M-SHED
09-Dec-16,1001,M Shed,,M-SHED
10-Dec-16,1884,M Shed,,M-SHED
11-Dec-16,1862,M Shed,,M-SHED
12-Dec-16,172,M Shed,,M-SHED
13-Dec-16,654,M Shed,,M-SHED
14-Dec-16,689,M Shed,,M-SHED
15-Dec-16,1049,M Shed,,M-SHED
16-Dec-16,729,M Shed,,M-SHED
17-Dec-16,1775,M Shed,,M-SHED
18-Dec-16,1681,M Shed,,M-SHED
19-Dec-16,0,M Shed,,M-SHED
20-Dec-16,1297,M Shed,,M-SHED
21-Dec-16,1475,M Shed,,M-SHED
22-Dec-16,1391,M Shed,,M-SHED
23-Dec-16,1375,M Shed,,M-SHED
24-Dec-16,888,M Shed,,M-SHED
25-Dec-16,0,M Shed,,M-SHED
26-Dec-16,0,M Shed,,M-SHED
27-Dec-16,2429,M Shed,,M-SHED
28-Dec-16,2882,M Shed,,M-SHED
29-Dec-16,2807,M Shed,,M-SHED
30-Dec-16,2329,M Shed,,M-SHED
31-Dec-16,2113,M Shed,,M-SHED
01-Jan-17,2079,M Shed,,M-SHED
02-Jan-17,2970,M Shed,,M-SHED
03-Jan-17,1106,M Shed,,M-SHED
04-Jan-17,771,M Shed,,M-SHED
05-Jan-17,794,M Shed,,M-SHED
06-Jan-17,634,M Shed,,M-SHED
07-Jan-17,2515,M Shed,,M-SHED
08-Jan-17,2546,M Shed,,M-SHED
09-Jan-17,0,M Shed,,M-SHED
10-Jan-17,704,M Shed,,M-SHED
11-Jan-17,1477,M Shed,,M-SHED
12-Jan-17,638,M Shed,,M-SHED
13-Jan-17,686,M Shed,,M-SHED
14-Jan-17,3088,M Shed,,M-SHED
15-Jan-17,2820,M Shed,,M-SHED
16-Jan-17,0,M Shed,,M-SHED
17-Jan-17,973,M Shed,,M-SHED
18-Jan-17,846,M Shed,,M-SHED
19-Jan-17,923,M Shed,,M-SHED
20-Jan-17,1161,M Shed,,M-SHED
21-Jan-17,3412,M Shed,,M-SHED
22-Jan-17,2905,M Shed,,M-SHED
23-Jan-17,0,M Shed,,M-SHED
24-Jan-17,953,M Shed,,M-SHED
25-Jan-17,1178,M Shed,,M-SHED
26-Jan-17,832,M Shed,,M-SHED
27-Jan-17,1002,M Shed,,M-SHED
28-Jan-17,3968,M Shed,,M-SHED
29-Jan-17,2723,M Shed,,M-SHED
30-Jan-17,0,M Shed,,M-SHED
31-Jan-17,976,M Shed,,M-SHED
01-Feb-17,1680,M Shed,,M-SHED
02-Feb-17,791,M Shed,,M-SHED
03-Feb-17,1126,M Shed,,M-SHED
04-Feb-17,3303,M Shed,,M-SHED
05-Feb-17,3121,M Shed,,M-SHED
06-Feb-17,0,M Shed,,M-SHED
07-Feb-17,1139,M Shed,,M-SHED
08-Feb-17,1106,M Shed,,M-SHED
09-Feb-17,757,M Shed,,M-SHED
10-Feb-17,1523,M Shed,,M-SHED
11-Feb-17,3789,M Shed,,M-SHED
12-Feb-17,3650,M Shed,,M-SHED
13-Feb-17,2271,M Shed,,M-SHED
14-Feb-17,2947,M Shed,,M-SHED
15-Feb-17,2705,M Shed,,M-SHED
16-Feb-17,2927,M Shed,,M-SHED
17-Feb-17,2763,M Shed,,M-SHED
18-Feb-17,4718,M Shed,,M-SHED
19-Feb-17,3530,M Shed,,M-SHED
20-Feb-17,0,M Shed,,M-SHED
21-Feb-17,1587,M Shed,,M-SHED
22-Feb-17,1487,M Shed,,M-SHED
23-Feb-17,1608,M Shed,,M-SHED
24-Feb-17,1371,M Shed,,M-SHED
25-Feb-17,3924,M Shed,,M-SHED
26-Feb-17,3575,M Shed,,M-SHED
27-Feb-17,0,M Shed,,M-SHED
28-Feb-17,1217,M Shed,,M-SHED
01-Mar-17,1064,M Shed,,M-SHED
02-Mar-17,1244,M Shed,,M-SHED
03-Mar-17,1348,M Shed,,M-SHED
04-Mar-17,5359,M Shed,,M-SHED
05-Mar-17,3990,M Shed,,M-SHED
06-Mar-17,0,M Shed,,M-SHED
07-Mar-17,1077,M Shed,,M-SHED
08-Mar-17,835,M Shed,,M-SHED
09-Mar-17,860,M Shed,,M-SHED
10-Mar-17,882,M Shed,,M-SHED
11-Mar-17,2593,M Shed,,M-SHED
12-Mar-17,2548,M Shed,,M-SHED
13-Mar-17,0,M Shed,,M-SHED
14-Mar-17,803,M Shed,,M-SHED
15-Mar-17,832,M Shed,,M-SHED
16-Mar-17,1172,M Shed,,M-SHED
17-Mar-17,965,M Shed,,M-SHED
18-Mar-17,3020,M Shed,,M-SHED
19-Mar-17,2284,M Shed,,M-SHED
20-Mar-17,0,M Shed,,M-SHED
21-Mar-17,1030,M Shed,,M-SHED
22-Mar-17,982,M Shed,,M-SHED
23-Mar-17,851,M Shed,,M-SHED
24-Mar-17,1072,M Shed,,M-SHED
25-Mar-17,3734,M Shed,,M-SHED
26-Mar-17,3181,M Shed,,M-SHED
27-Mar-16,0,M Shed,,M-SHED
28-Mar-16,977,M Shed,,M-SHED
29-Mar-16,1119,M Shed,,M-SHED
30-Mar-16,1040,M Shed,,M-SHED
31-Mar-16,1250,M Shed,,M-SHED
01-Apr-15,990,BMAG,,BMAG
02-Apr-15,1452,BMAG,,BMAG
03-Apr-15,1894,BMAG,,BMAG
04-Apr-15,1939,BMAG,,BMAG
05-Apr-15,796,BMAG,,BMAG
06-Apr-15,1211,BMAG,,BMAG
07-Apr-15,1125,BMAG,,BMAG
08-Apr-15,984,BMAG,,BMAG
09-Apr-15,1510,BMAG,,BMAG
10-Apr-15,927,BMAG,,BMAG
11-Apr-15,956,BMAG,,BMAG
12-Apr-15,710,BMAG,,BMAG
13-Apr-15,615,BMAG,,BMAG
14-Apr-15,545,BMAG,,BMAG
15-Apr-15,596,BMAG,,BMAG
16-Apr-15,469,BMAG,,BMAG
17-Apr-15,540,BMAG,,BMAG
18-Apr-15,1328,BMAG,,BMAG
19-Apr-15,1025,BMAG,,BMAG
20-Apr-15,634,BMAG,,BMAG
21-Apr-15,589,BMAG,,BMAG
22-Apr-15,397,BMAG,,BMAG
23-Apr-15,499,BMAG,,BMAG
24-Apr-15,378,BMAG,,BMAG
25-Apr-15,1872,BMAG,,BMAG
26-Apr-15,1099,BMAG,,BMAG
27-Apr-15,449,BMAG,,BMAG
28-Apr-15,606,BMAG,,BMAG
29-Apr-15,467,BMAG,,BMAG
30-Apr-15,611,BMAG,,BMAG
01-May-15,556,BMAG,,BMAG
02-May-15,1854,BMAG,,BMAG
03-May-15,2018,BMAG,,BMAG
04-May-15,1692,BMAG,,BMAG
05-May-15,547,BMAG,,BMAG
06-May-15,720,BMAG,,BMAG
07-May-15,513,BMAG,,BMAG
08-May-15,609,BMAG,,BMAG
09-May-15,1013,BMAG,,BMAG
10-May-15,1140,BMAG,,BMAG
11-May-15,798,BMAG,,BMAG
12-May-15,630,BMAG,,BMAG
13-May-15,295,BMAG,,BMAG
14-May-15,652,BMAG,,BMAG
15-May-15,541,BMAG,,BMAG
16-May-15,1749,BMAG,,BMAG
17-May-15,1090,BMAG,,BMAG
18-May-15,846,BMAG,,BMAG
19-May-15,910,BMAG,,BMAG
20-May-15,638,BMAG,,BMAG
21-May-15,422,BMAG,,BMAG
22-May-15,555,BMAG,,BMAG
23-May-15,715,BMAG,,BMAG
24-May-15,1299,BMAG,,BMAG
25-May-15,1736,BMAG,,BMAG
26-May-15,780,BMAG,,BMAG
27-May-15,545,BMAG,,BMAG
28-May-15,690,BMAG,,BMAG
29-May-15,2026,BMAG,,BMAG
30-May-15,1353,BMAG,,BMAG
31-May-15,875,BMAG,,BMAG
01-Jun-15,1000,BMAG,,BMAG
02-Jun-15,508,BMAG,,BMAG
03-Jun-15,429,BMAG,,BMAG
04-Jun-15,644,BMAG,,BMAG
05-Jun-15,450,BMAG,,BMAG
06-Jun-15,1494,BMAG,,BMAG
07-Jun-15,521,BMAG,,BMAG
08-Jun-15,457,BMAG,,BMAG
09-Jun-15,801,BMAG,,BMAG
10-Jun-15,733,BMAG,,BMAG
11-Jun-15,739,BMAG,,BMAG
12-Jun-15,900,BMAG,,BMAG
13-Jun-15,1603,BMAG,,BMAG
14-Jun-15,503,BMAG,,BMAG
15-Jun-15,603,BMAG,,BMAG
16-Jun-15,466,BMAG,,BMAG
17-Jun-15,581,BMAG,,BMAG
18-Jun-15,603,BMAG,,BMAG
19-Jun-15,419,BMAG,,BMAG
20-Jun-15,1434,BMAG,,BMAG
21-Jun-15,1126,BMAG,,BMAG
22-Jun-15,796,BMAG,,BMAG
23-Jun-15,696,BMAG,,BMAG
24-Jun-15,387,BMAG,,BMAG
25-Jun-15,628,BMAG,,BMAG
26-Jun-15,578,BMAG,,BMAG
27-Jun-15,970,BMAG,,BMAG
28-Jun-15,1518,BMAG,,BMAG
29-Jun-15,558,BMAG,,BMAG
30-Jun-15,590,BMAG,,BMAG
01-Jul-15,620,BMAG,,BMAG
02-Jul-15,833,BMAG,,BMAG
03-Jul-15,607,BMAG,,BMAG
04-Jul-15,1112,BMAG,,BMAG
05-Jul-15,1550,BMAG,,BMAG
06-Jul-15,1355,BMAG,,BMAG
07-Jul-15,2080,BMAG,,BMAG
08-Jul-15,1695,BMAG,,BMAG
09-Jul-15,1520,BMAG,,BMAG
10-Jul-15,1986,BMAG,,BMAG
11-Jul-15,3870,BMAG,,BMAG
12-Jul-15,3151,BMAG,,BMAG
13-Jul-15,1963,BMAG,,BMAG
14-Jul-15,1505,BMAG,,BMAG
15-Jul-15,1955,BMAG,,BMAG
16-Jul-15,944,BMAG,,BMAG
17-Jul-15,950,BMAG,,BMAG
18-Jul-15,4085,BMAG,,BMAG
19-Jul-15,2023,BMAG,,BMAG
20-Jul-15,1801,BMAG,,BMAG
21-Jul-15,2666,BMAG,,BMAG
22-Jul-15,1911,BMAG,,BMAG
23-Jul-15,3759,BMAG,,BMAG
24-Jul-15,1962,BMAG,,BMAG
25-Jul-15,2929,BMAG,,BMAG
26-Jul-15,3578,BMAG,,BMAG
27-Jul-15,3938,BMAG,,BMAG
28-Jul-15,3294,BMAG,,BMAG
29-Jul-15,2227,BMAG,,BMAG
30-Jul-15,4021,BMAG,,BMAG
31-Jul-15,2225,BMAG,,BMAG
01-Aug-14,3971,BMAG,,BMAG
02-Aug-14,3237,BMAG,,BMAG
03-Aug-15,3470,BMAG,,BMAG
04-Aug-15,2187,BMAG,,BMAG
05-Aug-15,2425,BMAG,,BMAG
06-Aug-15,2164,BMAG,,BMAG
07-Aug-15,2297,BMAG,,BMAG
08-Aug-15,4313,BMAG,,BMAG
09-Aug-15,3199,BMAG,,BMAG
10-Aug-15,4082,BMAG,,BMAG
11-Aug-15,2954,BMAG,,BMAG
12-Aug-15,2627,BMAG,,BMAG
13-Aug-15,3782,BMAG,,BMAG
14-Aug-15,2201,BMAG,,BMAG
15-Aug-15,3143,BMAG,,BMAG
16-Aug-15,3283,BMAG,,BMAG
17-Aug-15,2163,BMAG,,BMAG
18-Aug-15,2916,BMAG,,BMAG
19-Aug-15,2235,BMAG,,BMAG
20-Aug-15,2129,BMAG,,BMAG
21-Aug-15,2051,BMAG,,BMAG
22-Aug-15,5628,BMAG,,BMAG
23-Aug-15,3587,BMAG,,BMAG
24-Aug-15,5074,BMAG,,BMAG
25-Aug-15,2608,BMAG,,BMAG
26-Aug-15,2818,BMAG,,BMAG
27-Aug-15,1973,BMAG,,BMAG
28-Aug-15,2648,BMAG,,BMAG
29-Aug-15,2774,BMAG,,BMAG
30-Aug-15,2453,BMAG,,BMAG
31-Aug-15,5151,BMAG,,BMAG
01-Sep-15,840,BMAG,,BMAG
02-Sep-15,799,BMAG,,BMAG
03-Sep-15,650,BMAG,,BMAG
04-Sep-15,521,BMAG,,BMAG
05-Sep-15,1628,BMAG,,BMAG
06-Sep-15,1253,BMAG,,BMAG
07-Sep-15,567,BMAG,,BMAG
08-Sep-15,410,BMAG,,BMAG
09-Sep-15,550,BMAG,,BMAG
10-Sep-15,567,BMAG,,BMAG
11-Sep-15,918,BMAG,,BMAG
12-Sep-15,3848,BMAG,,BMAG
13-Sep-15,1312,BMAG,,BMAG
14-Sep-15,782,BMAG,,BMAG
15-Sep-15,524,BMAG,,BMAG
16-Sep-15,712,BMAG,,BMAG
17-Sep-15,607,BMAG,,BMAG
18-Sep-15,747,BMAG,,BMAG
19-Sep-15,1592,BMAG,,BMAG
20-Sep-15,978,BMAG,,BMAG
21-Sep-15,890,BMAG,,BMAG
22-Sep-15,888,BMAG,,BMAG
23-Sep-15,278,BMAG,,BMAG
24-Sep-15,509,BMAG,,BMAG
25-Sep-15,684,BMAG,,BMAG
26-Sep-15,1049,BMAG,,BMAG
27-Sep-15,1072,BMAG,,BMAG
28-Sep-15,643,BMAG,,BMAG
29-Sep-15,500,BMAG,,BMAG
30-Sep-15,365,BMAG,,BMAG
01-Oct-15,397,BMAG,,BMAG
02-Oct-15,869,BMAG,,BMAG
03-Oct-15,1259,BMAG,,BMAG
04-Oct-15,881,BMAG,,BMAG
05-Oct-15,0,BMAG,,BMAG
06-Oct-15,555,BMAG,,BMAG
07-Oct-15,550,BMAG,,BMAG
08-Oct-15,562,BMAG,,BMAG
09-Oct-15,509,BMAG,,BMAG
10-Oct-15,1538,BMAG,,BMAG
11-Oct-15,1256,BMAG,,BMAG
12-Oct-15,527,BMAG,,BMAG
13-Oct-15,580,BMAG,,BMAG
14-Oct-15,442,BMAG,,BMAG
15-Oct-15,569,BMAG,,BMAG
16-Oct-15,665,BMAG,,BMAG
17-Oct-15,545,BMAG,,BMAG
18-Oct-15,820,BMAG,,BMAG
19-Oct-15,627,BMAG,,BMAG
20-Oct-15,640,BMAG,,BMAG
21-Oct-15,931,BMAG,,BMAG
22-Oct-15,865,BMAG,,BMAG
23-Oct-15,1115,BMAG,,BMAG
24-Oct-15,3181,BMAG,,BMAG
25-Oct-15,2165,BMAG,,BMAG
26-Oct-15,1614,BMAG,,BMAG
27-Oct-15,1481,BMAG,,BMAG
28-Oct-15,1315,BMAG,,BMAG
29-Oct-15,1881,BMAG,,BMAG
30-Oct-15,1524,BMAG,,BMAG
31-Oct-15,3457,BMAG,,BMAG
01-Nov-15,1326,BMAG,,BMAG
02-Nov-15,916,BMAG,,BMAG
03-Nov-15,849,BMAG,,BMAG
04-Nov-15,821,BMAG,,BMAG
05-Nov-15,737,BMAG,,BMAG
06-Nov-15,979,BMAG,,BMAG
07-Nov-15,1359,BMAG,,BMAG
08-Nov-15,1611,BMAG,,BMAG
09-Nov-15,755,BMAG,,BMAG
10-Nov-15,669,BMAG,,BMAG
11-Nov-15,434,BMAG,,BMAG
12-Nov-15,881,BMAG,,BMAG
13-Nov-15,789,BMAG,,BMAG
14-Nov-15,2464,BMAG,,BMAG
15-Nov-15,1988,BMAG,,BMAG
16-Nov-15,468,BMAG,,BMAG
17-Nov-15,612,BMAG,,BMAG
18-Nov-15,491,BMAG,,BMAG
19-Nov-15,646,BMAG,,BMAG
20-Nov-15,714,BMAG,,BMAG
21-Nov-15,2342,BMAG,,BMAG
22-Nov-15,1840,BMAG,,BMAG
23-Nov-15,733,BMAG,,BMAG
24-Nov-15,639,BMAG,,BMAG
25-Nov-15,590,BMAG,,BMAG
26-Nov-15,422,BMAG,,BMAG
27-Nov-15,640,BMAG,,BMAG
28-Nov-15,2990,BMAG,,BMAG
29-Nov-15,1375,BMAG,,BMAG
30-Nov-15,579,BMAG,,BMAG
01-Dec-15,525,BMAG,,BMAG
02-Dec-15,682,BMAG,,BMAG
03-Dec-15,601,BMAG,,BMAG
04-Dec-15,511,BMAG,,BMAG
05-Dec-15,955,BMAG,,BMAG
06-Dec-15,1928,BMAG,,BMAG
07-Dec-15,570,BMAG,,BMAG
08-Dec-15,395,BMAG,,BMAG
09-Dec-15,691,BMAG,,BMAG
10-Dec-15,261,BMAG,,BMAG
11-Dec-15,492,BMAG,,BMAG
12-Dec-15,1322,BMAG,,BMAG
13-Dec-15,1455,BMAG,,BMAG
14-Dec-15,525,BMAG,,BMAG
15-Dec-15,624,BMAG,,BMAG
16-Dec-15,524,BMAG,,BMAG
17-Dec-15,534,BMAG,,BMAG
18-Dec-15,495,BMAG,,BMAG
19-Dec-15,1101,BMAG,,BMAG
20-Dec-15,821,BMAG,,BMAG
21-Dec-15,1289,BMAG,,BMAG
22-Dec-15,1014,BMAG,,BMAG
23-Dec-15,709,BMAG,,BMAG
24-Dec-15,485,BMAG,,BMAG
25-Dec-15,0,BMAG,,BMAG
26-Dec-15,0,BMAG,,BMAG
27-Dec-15,1221,BMAG,,BMAG
28-Dec-15,2215,BMAG,,BMAG
29-Dec-15,720,BMAG,,BMAG
30-Dec-15,1148,BMAG,,BMAG
31-Dec-15,685,BMAG,,BMAG
01-Jan-16,750,BMAG,,BMAG
02-Jan-16,3002,BMAG,,BMAG
03-Jan-16,1825,BMAG,,BMAG
04-Jan-16,1296,BMAG,,BMAG
05-Jan-16,731,BMAG,,BMAG
06-Jan-16,476,BMAG,,BMAG
07-Jan-16,493,BMAG,,BMAG
08-Jan-16,749,BMAG,,BMAG
09-Jan-16,1931,BMAG,,BMAG
10-Jan-16,3280,BMAG,,BMAG
11-Jan-16,711,BMAG,,BMAG
12-Jan-16,781,BMAG,,BMAG
13-Jan-16,491,BMAG,,BMAG
14-Jan-16,724,BMAG,,BMAG
15-Jan-16,744,BMAG,,BMAG
16-Jan-16,1639,BMAG,,BMAG
17-Jan-16,1864,BMAG,,BMAG
18-Jan-16,930,BMAG,,BMAG
19-Jan-16,487,BMAG,,BMAG
20-Jan-16,550,BMAG,,BMAG
21-Jan-16,428,BMAG,,BMAG
22-Jan-16,1010,BMAG,,BMAG
23-Jan-16,2287,BMAG,,BMAG
24-Jan-16,2514,BMAG,,BMAG
25-Jan-16,435,BMAG,,BMAG
26-Jan-16,778,BMAG,,BMAG
27-Jan-16,726,BMAG,,BMAG
28-Jan-16,819,BMAG,,BMAG
29-Jan-16,729,BMAG,,BMAG
30-Jan-16,2080,BMAG,,BMAG
31-Jan-16,1441,BMAG,,BMAG
01-Feb-16,591,BMAG,,BMAG
02-Feb-16,660,BMAG,,BMAG
03-Feb-16,676,BMAG,,BMAG
04-Feb-16,630,BMAG,,BMAG
05-Feb-16,654,BMAG,,BMAG
06-Feb-16,3000,BMAG,,BMAG
07-Feb-16,3000,BMAG,,BMAG
08-Feb-16,941,BMAG,,BMAG
09-Feb-16,1525,BMAG,,BMAG
10-Feb-16,1119,BMAG,,BMAG
11-Feb-16,1009,BMAG,,BMAG
12-Feb-16,949,BMAG,,BMAG
13-Feb-16,2783,BMAG,,BMAG
14-Feb-16,1896,BMAG,,BMAG
15-Feb-16,1235,BMAG,,BMAG
16-Feb-16,1507,BMAG,,BMAG
17-Feb-16,1783,BMAG,,BMAG
18-Feb-16,1245,BMAG,,BMAG
19-Feb-16,1523,BMAG,,BMAG
20-Feb-16,2742,BMAG,,BMAG
21-Feb-16,2105,BMAG,,BMAG
22-Feb-16,630,BMAG,,BMAG
23-Feb-16,799,BMAG,,BMAG
24-Feb-16,568,BMAG,,BMAG
25-Feb-16,562,BMAG,,BMAG
26-Feb-16,1038,BMAG,,BMAG
27-Feb-16,2124,BMAG,,BMAG
28-Feb-16,1392,BMAG,,BMAG
29-Feb-16,619,BMAG,,BMAG
01-Mar-16,579,BMAG,,BMAG
02-Mar-16,801,BMAG,,BMAG
03-Mar-16,786,BMAG,,BMAG
04-Mar-16,862,BMAG,,BMAG
05-Mar-16,2583,BMAG,,BMAG
06-Mar-16,1456,BMAG,,BMAG
07-Mar-16,740,BMAG,,BMAG
08-Mar-16,775,BMAG,,BMAG
09-Mar-16,651,BMAG,,BMAG
10-Mar-16,651,BMAG,,BMAG
11-Mar-16,717,BMAG,,BMAG
12-Mar-16,1983,BMAG,,BMAG
13-Mar-16,1014,BMAG,,BMAG
14-Mar-16,602,BMAG,,BMAG
15-Mar-16,672,BMAG,,BMAG
16-Mar-16,542,BMAG,,BMAG
17-Mar-16,639,BMAG,,BMAG
18-Mar-16,550,BMAG,,BMAG
19-Mar-16,1204,BMAG,,BMAG
20-Mar-16,1256,BMAG,,BMAG
21-Mar-16,570,BMAG,,BMAG
22-Mar-16,578,BMAG,,BMAG
23-Mar-16,557,BMAG,,BMAG
24-Mar-16,831,BMAG,,BMAG
25-Mar-16,914,BMAG,,BMAG
26-Mar-16,2324,BMAG,,BMAG
27-Mar-16,1608,BMAG,,BMAG
28-Mar-16,1886,BMAG,,BMAG
29-Mar-16,1701,BMAG,,BMAG
30-Mar-16,1154,BMAG,,BMAG
31-Mar-16,843,BMAG,,BMAG
01-Apr-16,1269,BMAG,,BMAG
02-Apr-16,1500,BMAG,,BMAG
03-Apr-16,1622,BMAG,,BMAG
04-Apr-16,1699,BMAG,,BMAG
05-Apr-16,1478,BMAG,,BMAG
06-Apr-16,1573,BMAG,,BMAG
07-Apr-16,2074,BMAG,,BMAG
08-Apr-16,1445,BMAG,,BMAG
09-Apr-16,2315,BMAG,,BMAG
10-Apr-16,1310,BMAG,,BMAG
11-Apr-16,1065,BMAG,,BMAG
12-Apr-16,981,BMAG,,BMAG
13-Apr-16,887,BMAG,,BMAG
14-Apr-16,1049,BMAG,,BMAG
15-Apr-16,1054,BMAG,,BMAG
16-Apr-16,2193,BMAG,,BMAG
17-Apr-16,963,BMAG,,BMAG
18-Apr-16,886,BMAG,,BMAG
19-Apr-16,786,BMAG,,BMAG
20-Apr-16,729,BMAG,,BMAG
21-Apr-16,631,BMAG,,BMAG
22-Apr-16,901,BMAG,,BMAG
23-Apr-16,1813,BMAG,,BMAG
24-Apr-16,1174,BMAG,,BMAG
25-Apr-16,822,BMAG,,BMAG
26-Apr-16,932,BMAG,,BMAG
27-Apr-16,849,BMAG,,BMAG
28-Apr-16,929,BMAG,,BMAG
29-Apr-16,1088,BMAG,,BMAG
30-Apr-16,1896,BMAG,,BMAG
01-May-16,1707,BMAG,,BMAG
02-May-16,2513,BMAG,,BMAG
03-May-16,745,BMAG,,BMAG
04-May-16,693,BMAG,,BMAG
05-May-16,719,BMAG,,BMAG
06-May-16,519,BMAG,,BMAG
07-May-16,2322,BMAG,,BMAG
08-May-16,661,BMAG,,BMAG
09-May-16,587,BMAG,,BMAG
10-May-16,823,BMAG,,BMAG
11-May-16,824,BMAG,,BMAG
12-May-16,761,BMAG,,BMAG
13-May-16,715,BMAG,,BMAG
14-May-16,1292,BMAG,,BMAG
15-May-16,792,BMAG,,BMAG
16-May-16,616,BMAG,,BMAG
17-May-16,615,BMAG,,BMAG
18-May-16,848,BMAG,,BMAG
19-May-16,905,BMAG,,BMAG
20-May-16,871,BMAG,,BMAG
21-May-16,2550,BMAG,,BMAG
22-May-16,1458,BMAG,,BMAG
23-May-16,643,BMAG,,BMAG
24-May-16,614,BMAG,,BMAG
25-May-16,901,BMAG,,BMAG
26-May-16,737,BMAG,,BMAG
27-May-16,759,BMAG,,BMAG
28-May-16,1330,BMAG,,BMAG
29-May-16,938,BMAG,,BMAG
30-May-16,1199,BMAG,,BMAG
31-May-16,1027,BMAG,,BMAG
01-Jun-16,1822,BMAG,,BMAG
02-Jun-16,1495,BMAG,,BMAG
03-Jun-16,1171,BMAG,,BMAG
04-Jun-16,1256,BMAG,,BMAG
05-Jun-16,636,BMAG,,BMAG
06-Jun-16,599,BMAG,,BMAG
07-Jun-16,679,BMAG,,BMAG
08-Jun-16,771,BMAG,,BMAG
09-Jun-16,755,BMAG,,BMAG
10-Jun-16,661,BMAG,,BMAG
11-Jun-16,1562,BMAG,,BMAG
12-Jun-16,1212,BMAG,,BMAG
13-Jun-16,942,BMAG,,BMAG
14-Jun-16,949,BMAG,,BMAG
15-Jun-16,956,BMAG,,BMAG
16-Jun-16,767,BMAG,,BMAG
17-Jun-16,398,BMAG,,BMAG
18-Jun-16,1033,BMAG,,BMAG
19-Jun-16,1141,BMAG,,BMAG
20-Jun-16,33,BMAG,,BMAG
21-Jun-16,836,BMAG,,BMAG
22-Jun-16,872,BMAG,,BMAG
23-Jun-16,821,BMAG,,BMAG
24-Jun-16,567,BMAG,,BMAG
25-Jun-16,1672,BMAG,,BMAG
26-Jun-16,1276,BMAG,,BMAG
27-Jun-16,844,BMAG,,BMAG
28-Jun-16,957,BMAG,,BMAG
29-Jun-16,926,BMAG,,BMAG
30-Jun-16,668,BMAG,,BMAG
01-Jul-16,1153,BMAG,,BMAG
02-Jul-16,1252,BMAG,,BMAG
03-Jul-16,777,BMAG,,BMAG
04-Jul-16,742,BMAG,,BMAG
05-Jul-16,885,BMAG,,BMAG
06-Jul-16,810,BMAG,,BMAG
07-Jul-16,928,BMAG,,BMAG
08-Jul-16,869,BMAG,,BMAG
09-Jul-16,1156,BMAG,,BMAG
10-Jul-16,1004,BMAG,,BMAG
11-Jul-16,1020,BMAG,,BMAG
12-Jul-16,1176,BMAG,,BMAG
13-Jul-16,1031,BMAG,,BMAG
14-Jul-16,848,BMAG,,BMAG
